english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Tomb of Wayward Souls,迷失靈魂之墓,project-proposed,matching-English-source-string-only,VEoR,10,data/0/entries/7/entries/5/entries/1/entries/1/rows/5/4,15,The Tomb of Wayward Souls,迷失靈魂的墓穴
Torkner,托克納,project-proposed,canonical-name,VEoR,49,data/2/entries/10/entries/6/entries/3/entries/1,7,"Two agents of Lolth have come to pray at this shrine. They are Makubli Khee, a chaotic evil, hobgoblin {@creature assassin}, and Torkner Ironteeth, a chaotic evil, duergar {@creature mage}. Because they're engrossed in their prayers, Makubli and Torkner don't notice the characters unless a member of the party deliberately hails them or the characters have a light source.",
Torment of Kas,卡斯的折磨,draft-heading-proposed,heading-only,VEoR,191,data/11/entries/2/entries/1,4,"The majority of this chapter takes place in Vecna's Grasp, a small cave network where the characters must dismantle three demiplanar unrealities that hint at Vecna's plans to reshape the multiverse. Each demiplane contains an encounter or short exploration sequence. The characters can dismantle these demiplanes in any order, so read through all three—the ""{@area Torment of Kas|4ee|x},"" ""{@area Neverwinter's New King|4fd|x},"" and ""{@area Dead Gods|500|x}"" sections—before running this chapter.",卡斯的折磨
Toward Web's Edge,向蛛網邊緣,draft-heading-proposed,heading-only,VEoR,46,data/2/entries/9/name,1,Toward Web's Edge,向蛛網邊緣
Tower Locations,塔樓位置,draft-heading-proposed,heading-only,VEoR,179,data/10/entries/5/entries/6/name,1,Tower Locations,塔樓位置
Tower of Mystery,神秘之塔,draft-heading-proposed,heading-only,VEoR,184,data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/4/name,1,Tower of Mystery,神秘之塔
Tracking Kas,追蹤卡斯,draft-heading-proposed,heading-only,VEoR,173,data/9/entries/6/entries/3/entries/1/entries/1,2,"Demons reduced to 20 hit points or fewer might divulge key information in exchange for mercy. See the ""{@area Tracking Kas|47d|x}"" section for how these demons might help the characters locate Kas.",追蹤卡斯
Trap,陷阱,existing-site,canonical-name,VNotEE,,data/0/entries/6/entries/5/entries/15/entries/3/entries/1,46,"The box is trapped. A creature that opens the box by any means other than using the proper key must make a {@dc 13} Constitution saving throw, taking 7 ({@dice 2d6}) necrotic damage on a failed saved or half as much damage on a successful one. This trap can't be detected or disarmed.",陷阱
Trapdoor,活板門,draft-heading-proposed,heading-only,VEoR,99,data/5/entries/5/entries/5/entries/4/entries/1/name,7,Trapdoor,活板門
Trapped Chest,陷阱寶箱,draft-heading-proposed,heading-only,VEoR,101,data/5/entries/5/entries/5/entries/10/entries/1/name,1,Trapped Chest,陷阱寶箱
Trapped Doorway,陷阱門道,draft-heading-proposed,heading-only,VEoR,119,data/6/entries/8/entries/8/entries/2/entries/3/name,1,Trapped Doorway,陷阱門道
Trapped Lockbox,陷阱與鎖盒,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/15/entries/3/name,1,Trapped Lockbox,陷阱與鎖盒
Traps,陷阱,existing-site,heading-only,VEoR,23,data/1/entries/6/entries/2/entries/11/entries/5/entries/0,12,"It takes several days of labor to clear the rubble so creatures can pass through it, but Shanzezim is right about there being nothing relevant beyond it. If the characters are determined to explore the other Waterclock Guild chambers, you can invent water-themed or clockwork-based denizens and traps for them to encounter.",陷阱
Traveling,旅行,draft-heading-proposed,heading-only,VEoR,7,data/0/entries/7/entries/4/entries/3,6,"Kas disguised himself as Mordenkainen using the {@item Crown of Lies|VEoR} and received Alustriel's summons to her sanctum in Sigil, the City of Doors. Throughout this adventure, the real Mordenkainen is traveling the multiverse, unaware of Kas's impersonation.",旅行
Traversing Avernus,穿越阿弗納斯,draft-heading-proposed,heading-only,VEoR,150,data/8/entries/3/entries/3/name,1,Traversing Avernus,穿越阿弗納斯
Traversing Wreck Segments,穿越殘骸區段,draft-heading-proposed,heading-only,VEoR,60,data/3/entries/6/entries/9/name,1,Traversing Wreck Segments,穿越殘骸區段
Treasure,寶藏,existing-site,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/6/entries/2/entries/0,73,"Characters who search this tomb find treasure (see ""Treasure"" below) and the following clues:",寶藏
Tree Features,樹的特徵,draft-heading-proposed,heading-only,VEoR,112,data/6/entries/5/entries/3/name,1,Tree Features,樹的特徵
Trench,特倫奇,project-proposed,heading-only,VEoR,145,data/7/entries/5/entries/3/entries/25/name,2,T24: Underwater Trench Mirage,
Triple Hydra,三頭蛇,draft-heading-proposed,heading-only,VEoR,158,data/8/entries/5/entries/10/entries/4/entries/1,2,"Rezran, a greedy {@creature green abishai|MPMM} (see {@adventure appendix A|VEoR|12}), is the master of the casino's games of chance. His nickname ""Snake Eyes"" comes from his penchant for rolling ones in Triple Hydra (see the ""{@area Viridian Den|43f|x}"" section for an explanation of the game's rules). Rezran is an opportunist to his core, always chasing after riches. He is a devoted follower of Tiamat and covets the Dragon Queen's amassed wealth.",三頭蛇
True Treasure Revealed,真寶藏揭示,draft-heading-proposed,heading-only,VEoR,152,data/8/entries/4/entries/5/entries/6/entries/0/name,1,True Treasure Revealed,真寶藏揭示
Trunk,象鼻,existing-site,heading-only,VEoR,112,data/6/entries/4/entries/2,5,"The fourth rod piece points its wielder to a dying peylon tree. This peylon tree grew to a titanic height thanks to the magic of the rod piece that was previously embedded in its trunk. The rod piece was recently removed, resulting in the tree's current state of decay.",象鼻
Tuning the Rod,調整魔杖,draft-heading-proposed,heading-only,VEoR,80,data/4/entries/7/entries/2/name,1,Tuning the Rod,調整魔杖
Tunnel to Area T8,通往區域 T8 的隧道,draft-heading-proposed,heading-only,VEoR,137,data/7/entries/5/entries/3/entries/6/entries/6/items/1/entry,3,"A creature that drinks a pint or more of the liquor in this cask gains the benefit of a {@item Potion of Diminution}. A character reduced to Tiny size by the liquor can't fit through the narrow gaps between the floorboards (see the ""Tunnel to Area T8"" section for more information).",通往區域 T8 的隧道
U1: White Lunarium,U1: 白色月晶石,draft-heading-proposed,heading-only,VEoR,128,data/6/entries/8/entries/10/entries/2/name,1,U1: White Lunarium,U1: 白色月晶石
U2: Red Lunarium,U2: 紅色月石,draft-heading-proposed,heading-only,VEoR,128,data/6/entries/8/entries/10/entries/3/name,1,U2: Red Lunarium,U2: 紅色月石
U3: Black Lunarium,U3: 黑色月長石,draft-heading-proposed,heading-only,VEoR,128,data/6/entries/8/entries/10/entries/4/name,1,U3: Black Lunarium,U3: 黑色月長石
U4: Moonbridges,U4: 月橋,draft-heading-proposed,heading-only,VEoR,128,data/6/entries/8/entries/10/entries/5/name,1,U4: Moonbridges,U4: 月橋
U5: Moondisk,U5: 月盤,draft-heading-proposed,heading-only,VEoR,129,data/6/entries/8/entries/10/entries/6/name,1,U5: Moondisk,U5: 月盤
Umberto,翁貝托,project-proposed,matching-English-source-string-only,VEoR,17,data/1/entries/4/entries/2/entries/1/items/2/name,19,Umberto's Secret,烏姆貝託
Umberto's Secret,烏姆貝託的秘密,draft-heading-proposed,heading-only,VEoR,17,data/1/entries/4/entries/2/entries/1/items/2/name,4,Umberto's Secret,烏姆貝託的秘密
Unending Isolation,無盡的孤獨,draft-heading-proposed,heading-only,VEoR,32,data/1/entries/8/entries/1/entries/1/name,1,Unending Isolation,無盡的孤獨
Unexpected Discovery,意外發現,draft-heading-proposed,heading-only,VEoR,95,data/5/entries/4/entries/6/entries/3/entries/1/name,1,Unexpected Discovery,意外發現
Unholy Basin,不潔之盆,draft-heading-proposed,heading-only,VEoR,25,data/1/entries/6/entries/2/entries/15/entries/4/name,1,Unholy Basin,不潔之盆
Unrealities,非現實性,draft-heading-proposed,heading-only,VEoR,191,data/11/entries/2/entries/1,9,"The majority of this chapter takes place in Vecna's Grasp, a small cave network where the characters must dismantle three demiplanar unrealities that hint at Vecna's plans to reshape the multiverse. Each demiplane contains an encounter or short exploration sequence. The characters can dismantle these demiplanes in any order, so read through all three—the ""{@area Torment of Kas|4ee|x},"" ""{@area Neverwinter's New King|4fd|x},"" and ""{@area Dead Gods|500|x}"" sections—before running this chapter.",非現實性
Unreliable Magic,不穩定的魔法,draft-heading-proposed,heading-only,VEoR,73,data/4/entries/4/entries/1/items/2/name,1,Unreliable Magic,不穩定的魔法
Unwelcome Party,不受歡迎的聚會,draft-heading-proposed,heading-only,VEoR,94,data/5/entries/4/entries/5/name,1,Unwelcome Party,不受歡迎的聚會
Upper-Level Features,高層特徵,draft-heading-proposed,heading-only,VEoR,127,data/6/entries/8/entries/9/name,1,Upper-Level Features,高層特徵
Upper-Level Locations,上層地點,draft-heading-proposed,heading-only,VEoR,128,data/6/entries/8/entries/10/name,1,Upper-Level Locations,上層地點
Using the Maps,使用地圖,draft-heading-proposed,heading-only,VEoR,12,data/0/entries/9/entries/6/name,1,Using the Maps,使用地圖
Uvashar,烏瓦沙爾,existing-site,heading-only,VEoR,158,data/8/entries/5/entries/10/entries/5/name,24,Uvashar,Uvashar
Uvashar Unmasked,揭開Uvashar的真面目,draft-heading-proposed,heading-only,VEoR,159,data/8/entries/6/entries/1/entries/3/entries/4/name,1,Uvashar Unmasked,揭開Uvashar的真面目
V10: Trapped Black Rose Bearer,V10: 被困的黑玫瑰使者,draft-heading-proposed,heading-only,VEoR,122,data/6/entries/8/entries/8/entries/11/name,1,V10: Trapped Black Rose Bearer,V10: 被困的黑玫瑰使者
V11: Vault Access,V11: 金庫入口,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/12/name,1,V11: Vault Access,V11: 金庫入口
V12: Treasure Vaults,V12: 寶藏庫,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/13/name,1,V12: Treasure Vaults,V12: 寶藏庫
V12a: Treasures,V12a: 寶藏,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/13/entries/1/name,1,V12a: Treasures,V12a: 寶藏
V12b: Guardian Chamber,V12b: 守衛室,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/13/entries/2/name,1,V12b: Guardian Chamber,V12b: 守衛室
V12c: Empty Vault,V12c: 空金庫,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/13/entries/3/name,1,V12c: Empty Vault,V12c: 空金庫
V12d: Leader's Gear,V12d: 領袖裝備,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/13/entries/4/name,1,V12d: Leader's Gear,V12d: 領袖裝備
V13: Ruined Vault,V13: 毀壞的金庫,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/14/name,1,V13: Ruined Vault,V13: 毀壞的金庫
V14: Flooded Basement,V14: 水淹地下室,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/15/name,1,V14: Flooded Basement,V14: 水淹地下室
V15: Lunar Shrine,V15: 月神殿,draft-heading-proposed,heading-only,VEoR,123,data/6/entries/8/entries/8/entries/16/name,1,V15: Lunar Shrine,V15: 月神殿
V16: Locked Stairwell,V16: 鎖住的樓梯間,draft-heading-proposed,heading-only,VEoR,124,data/6/entries/8/entries/8/entries/17/name,1,V16: Locked Stairwell,V16: 鎖住的樓梯間
V17: White Tower Ruins,V17: 白塔遺蹟,draft-heading-proposed,heading-only,VEoR,124,data/6/entries/8/entries/8/entries/18/name,1,V17: White Tower Ruins,V17: 白塔遺蹟
V18: Veteran Camp,V18: 老兵營地,draft-heading-proposed,heading-only,VEoR,124,data/6/entries/8/entries/8/entries/19/name,1,V18: Veteran Camp,V18: 老兵營地
V19: White Tower Lookout,V19: 白塔瞭望臺,draft-heading-proposed,heading-only,VEoR,124,data/6/entries/8/entries/8/entries/20/name,1,V19: White Tower Lookout,V19: 白塔瞭望臺
V1: Entrance,V1: 入口,draft-heading-proposed,heading-only,VEoR,119,data/6/entries/8/entries/8/entries/2/name,1,V1: Entrance,V1: 入口
V20: Ruined Shrine,V20: 廢墟神龕,draft-heading-proposed,heading-only,VEoR,124,data/6/entries/8/entries/8/entries/21/name,1,V20: Ruined Shrine,V20: 廢墟神龕
V21: Drawbridge,V21: 吊橋,draft-heading-proposed,heading-only,VEoR,124,data/6/entries/8/entries/8/entries/22/name,1,V21: Drawbridge,V21: 吊橋
V22: Lookout Turret,V22: 瞭望塔,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/23/name,1,V22: Lookout Turret,V22: 瞭望塔
V23: Wall Walk,V23: 牆道,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/24/name,1,V23: Wall Walk,V23: 牆道
V24: Rookery,V24: 鳥巢,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/25/name,1,V24: Rookery,V24: 鳥巢
V25: Courtyard,V25: 庭院,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/26/name,1,V25: Courtyard,V25: 庭院
V26: Barrack,V26: 兵營,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/27/name,1,V26: Barrack,V26: 兵營
V27: Armory,V27: 軍械庫,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/28/name,1,V27: Armory,V27: 軍械庫
V28: Royal Quarters,V28: 皇家住所,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/29/name,1,V28: Royal Quarters,V28: 皇家住所
V29: Orrery,V29: 天文儀,draft-heading-proposed,heading-only,VEoR,125,data/6/entries/8/entries/8/entries/30/name,1,V29: Orrery,V29: 天文儀
V2: Anteroom,V2: 前廳,draft-heading-proposed,heading-only,VEoR,119,data/6/entries/8/entries/8/entries/3/name,1,V2: Anteroom,V2: 前廳
V30: Red Mirror Stairwell,V30: 紅鏡樓梯間,draft-heading-proposed,heading-only,VEoR,126,data/6/entries/8/entries/8/entries/31/name,1,V30: Red Mirror Stairwell,V30: 紅鏡樓梯間
V31: Teremini's Quarters,V31: 特雷米尼的住處,draft-heading-proposed,heading-only,VEoR,126,data/6/entries/8/entries/8/entries/32/name,1,V31: Teremini's Quarters,V31: 特雷米尼的住處
