english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Wormwrithings Encounters,蠕蟲扭道遭遇,draft-heading-proposed,heading-only,OotA,166,data/12/entries/2/entries/0,3,"The nearest purple worm nesting area mapped out for the characters by {@creature Vizeran DeVir|OotA} lies forty-eight miles west of the archmage's tower. The Vast Oblivium lies some twelve miles south of this nursery. Use the guidelines in {@area chapters 2|051|x} and {@area 10|397|x} as the party travels through the Underdark, but use the Wormwrithings Encounters table instead of the random encounter tables in chapter 2. Foraging is more difficult in the Wormwrithings, requiring successful {@dc 20} Wisdom ({@skill Survival}) checks.",蠕蟲之語遭遇
Wyrmsmith,龍匠,project-proposed,matching-English-source-string-only,OotA,50,data/3/entries/0,10,"Visitors to the duergar city of Gracklstugh are greeted by its hot and acrid air, followed by the angry red glare of the eternally burning smelters fueling the city's metal works, its clanging heart, and the forges kept alive by the flames of {@creature Themberchaud|OotA}, the red dragon that holds the title of Wyrmsmith. Gracklstugh toils endlessly, its smiths churning out the best armor and weapons among the Underdark races. Those who do business here refer to Gracklstugh as ""the City of Blades.""",Wyrmsmith;龍族鐵匠;鑄龍者;龍焰匠;鑄匠大師;龍形匠人
XP Awards,經驗值獎勵,draft-heading-proposed,heading-only,OotA,16,data/0/entries/12/name,29,XP Awards,經驗值獎勵
Xalith,札莉絲,project-proposed,matching-English-source-string-only,OotA,52,data/3/entries/4/entries/7/entries/6/entries/1,9,"House Faen Tlabbar and House Mizzrym are bitter rivals. If the drow emissary belongs to House Faen Tlabbar and the characters divulge that they are enemies or former prisoners of House Mizzrym, the drow warns the party about Xalith (see ""{@area Signs of Pursuit|184|x}"" later in the chapter).",Xalith;夏利斯;希莉絲;沙利絲
Xardelvar,札德爾瓦,project-proposed,matching-English-source-string-only,OotA,54,data/3/entries/4/entries/9/entries/3/entries/0/rows/2/1,3,"Clan Coalhewer (coal miners), Clan Xardelvar (gas miners), Clan Saltbaron (salt miners)",Xardelvar;加德爾瓦爾;夏德爾瓦
Xarrorn,扎羅恩,draft-heading-proposed,heading-only,OotA,54,data/3/entries/4/entries/9/entries/6/entries/4/name,5,Xarrorn,扎羅恩
Xazax,札札克斯,project-proposed,matching-English-source-string-only,OotA,134,data/8/entries/12/entries/1/entries/0/rows/2/1,13,Svirfneblin spy working for {@creature Xazax the Eyemonger|OotA},Xazax;扎薩克
Xazax the Eyemonger,眼商札札克斯,existing-site,matching-English-source-string-only,OotA,134,data/8/entries/12/entries/1/entries/0/rows/2/1,5,Svirfneblin spy working for {@creature Xazax the Eyemonger|OotA},Xazax the Eyemonger;Xazax the Eyemonger
Xetzirbor,澤茲爾博,project-proposed,matching-English-source-string-only,OotA,153,data/10/entries/5/entries/3/entries/6/entries/0/rows/8/1,4,Xetzirbor,Xetzirbor
Xinaya,希娜雅,project-proposed,matching-English-source-string-only,OotA,85,data/4/entries/5/entries/4/entries/1/entries/0/rows/5/0,7,{@b Xinaya},Xinaya;西娜雅;辛納婭
Xol,佐爾,project-proposed,matching-English-source-string-only,OotA,169,data/12/entries/3/entries/12/entries/1,1,"The cave floor is strewn with gnawed bones—the remains of dead dwarves and drow. A circular pit, nine feet deep, holds six captives—two {@creature drow} and four shield dwarf {@creature Commoner||commoners}. These unfortunates were separated from larger groups (see ""{@area Random Encounters|42d|x}"" earlier in this chapter) and captured by the troglodytes. Every couple of days, one of them is eaten by the tribe. The captives are filthy and weak; each has four levels of {@condition exhaustion} and 1 hit point remaining. Any of the captives can explain the nature of the conflict between H'slaat and S'slaar. If freed, the drow immediately flee into the Underdark, but the dwarves offer to join the expeditionary force if the adventurers liberate them. The drow are male members of House Melarn and are named Rinil and Xol. The shield dwarves hail from the Silver Marches and are named Dauthorn Brightmantle (male), Traldak Xornbane (male), Zulia Stonewhisper (female), and Hargritt Hammerhome (female).",Xol
Xorlarrin,索拉林,project-proposed,matching-English-source-string-only,OotA,52,data/3/entries/4/entries/7/entries/6/entries/0/rows/2/1,4,House Xorlarrin,Xorlarrin;肖拉林
Xorn,石鼎獸,existing-site,heading-only,OotA,67,data/3/entries/15/entries/5/entries/1/entries/0/rows/8/1,13,1 {@creature xorn},石鼎獸
Y,歪,existing-site,matching-English-source-string-only,OotA,29,data/1/entries/10/entries/4/entries/16/entries/1/rows/0/1,8,{@creature Y|OotA} the {@creature derro savant|OotA} (see {@adventure appendix C|OotA|19}),Y
Y'lara,伊拉拉,project-proposed,matching-English-source-string-only,OotA,207,data/14/entries/13/entries/5/entries/3,2,"A {@creature yochlol} demon in drow form—Lolth's messenger to Gromph—is imprisoned within the magic circle. It pretends to be a drow priestess named Y'lara for as long as the disguise is useful, claiming to have been trapped in the circle by the archmage after failing to convince Gromph not to cast his spell (a lie). The demon tries to get the characters to free it by breaking the circle, whereupon it attacks and tries to kill them. As long as the circle is intact, the demon can't leave it and doesn't have line of effect to anything outside of the circle. The yochlol does whatever it can to prevent the adventurers from leaving with Gromph's grimoire (see ""Treasure"").",Y'lara;伊拉娜
Yantha,揚薩,project-proposed,matching-English-source-string-only,OotA,98,data/5/entries/4/entries/7/entries/3/entries/2,30,"The enclave's leader is Yantha Coaxrock, a young female mage who splits her time and energy between conducting magical research in Blingdenstone, aiding the svirfneblin enclave in Mantol-Derith (see {@adventure chapter 9|OotA|8}), and working with the rest of the Stoneheart Enclave.",Yantha;揚塔;揚莎;雅莎
Yantha Coaxrock,揚薩·寇克斯洛克,existing-site,matching-English-source-string-only,OotA,98,data/5/entries/4/entries/7/entries/3/entries/2,11,"The enclave's leader is Yantha Coaxrock, a young female mage who splits her time and energy between conducting magical research in Blingdenstone, aiding the svirfneblin enclave in Mantol-Derith (see {@adventure chapter 9|OotA|8}), and working with the rest of the Stoneheart Enclave.",Yantha Coaxrock;雅莎·考克斯洛克;揚莎·科克斯洛克;揚薩·科克斯洛克
Yartar,亞塔,project-proposed,matching-English-source-string-only,OotA,126,data/7/entries/4/entries/23/items/1,1,"Three human spies from the alliance city of Yartar. Their names are Farryl Kilmander, Zilna Oakshadow, and Hilvius Haever.",Yartar;雅塔;雅爾塔
Yauln,尤恩,project-proposed,matching-English-source-string-only,OotA,153,data/10/entries/5/entries/3/entries/6/entries/0/rows/9/1,3,Yauln,Yauln
Yeenoghu,耶諾古,existing-site,matching-English-source-string-only,OotA,25,data/1/entries/9/entries/3/entries/6/entries/1/entries/1,50,"For example, a wandering stone giant, a purple worm, or a pack of savage gnolls whipped into a frenzy by Yeenoghu might show up just as the drow have the characters cornered, giving them a chance to run. Likewise, a minor earthquake (caused by instability from the demonic incursion or a wild magic surge) might cause a cave-in, cutting off a tunnel between the party and their pursuers, and dropping the pursuit level by 1 or 2.",Yeenoghu;耶諾格;耶諾戈
Yeenoghu's Hunt,耶諾古的狩獵,draft-heading-proposed,heading-only,OotA,179,data/13/entries/7/entries/1,2,"Within the Labyrinth, the characters take on the encounters ""{@area Filthriddens|4b2|x},"" ""{@area March to Nowhere|4b5|x},"" ""{@area Yeenoghu's Hunt|4b8|x},"" and ""{@area Gallery of Angels|4bc|x}"" (their intended destination). They might also take on ""{@area The Maze Engine|4c8|x}"" encounter, inspired by knowledge gained in {@area chapter 13|47d|x} and an encounter with some modrons in the Labyrinth.",耶諾格的狩獵
Yellow Mold,黃黴菌,draft-heading-proposed,heading-only,OotA,27,data/1/entries/10/entries/3/entries/19/entries/0/rows/1/1,13,Patch of yellow mold,黃黴菌
Yestabrod,葉斯塔布朗,existing-site,matching-English-source-string-only,OotA,85,data/4/entries/5/entries/4/entries/1/entries/0/rows/4/0,15,{@creature Yestabrod|OotA},Yestabrod;葉斯塔布朗
Yggmorgus,伊格莫格斯,project-proposed,matching-English-source-string-only,OotA,83,data/4/entries/2,17,"However, this particular myconid haven isn't as safe as it might appear. One of their sovereigns has fallen under the sway of Zuggtmoy, the Demon Queen of Fungi, who wasted no time building herself a stronghold in a colossal mushroom called Yggmorgus. There, she works on a malevolent scheme to claim all the Underdark as her domain. More and more myconids are slowly becoming unwitting thralls under her control, and characters who linger in Neverlight Grove might find themselves in great peril.",Yggmorgus;伊格莫加斯;伊格莫格斯;伊格摩格斯
Ylsa,伊爾莎,project-proposed,matching-English-source-string-only,OotA,53,data/3/entries/4/entries/8/entries/1/entries/0/rows/5/0,7,{@b Ylsa Henstak},Ylsa
Ylsa Henstak,伊爾莎·亨斯塔克,project-proposed,matching-English-source-string-only,OotA,53,data/3/entries/4/entries/8/entries/1/entries/0/rows/5/0,3,{@b Ylsa Henstak},Ylsa Henstak
Ylsa's Deal,伊爾莎的交易,draft-heading-proposed,heading-only,OotA,61,data/3/entries/9/entries/7/entries/3/name,1,Ylsa's Deal,伊爾莎的交易
Yrberop,伊爾貝羅普,project-proposed,matching-English-source-string-only,OotA,90,data/4/entries/13/entries/4/entries/1/name,6,Yrberop,Yrberop;伊伯羅普;尤貝洛浦
Yuk Yuk,育克育克,existing-site,matching-English-source-string-only,OotA,31,data/1/entries/13/entries/2/entries/1,4,"The Web Runners are a pair of thrill-seeking {@creature Goblin||goblins} named {@creature Yuk Yuk|OotA} and {@creature Spiderbait|OotA}. They have lived in the Underdark for as long as either can remember, with much of their time spent treasure hunting and surviving in the Silken Paths. The goblins are prone to daring (and often foolish) stunts. That either of them is still alive is a testament to their luck and skill. Modify their statistics as follows:",Yuk Yuk
Zarod,扎羅德,draft-heading-proposed,heading-only,OotA,186,data/13/entries/13/entries/5/entries/9/name,1,Zarod,扎羅德
Zelraun,澤爾朗,project-proposed,matching-English-source-string-only,OotA,126,data/7/entries/4/entries/4/entries/4/name,8,Lord Zelraun Roaringhorn,Zelraun
Zelraun Roaringhorn,澤爾朗·咆哮號角,project-proposed,matching-English-source-string-only,OotA,126,data/7/entries/4/entries/4/entries/4/name,1,Lord Zelraun Roaringhorn,Zelraun Roaringhorn
Zhaun'ol'leal,札恩歐利爾,project-proposed,matching-English-source-string-only,OotA,207,data/14/entries/13/entries/5/entries/7/entries/0,1,"Gromph's grimoire rests atop the lectern near the circle and bears the title {@i Zhaun'ol'leal} (""The Book of the Eight"" in Elvish) and describes rituals for summoning and binding powerful demons. It's open to a chapter that talks about the summoning of Demogorgon.",Zhaun'ol'leal
Zhentarim,散塔林會,existing-project,matching-English-source-string-only,OotA,51,data/3/entries/4/entries/6/entries/1,59,"The party's fellow escapees know that trying to enter through the main entrances is a sure way to get enslaved, unless one of the characters is an epic liar who can convince the guards the party is a legitimate diplomatic or trade delegation. Anyone with a merchant or criminal background has heard rumors that the Zhentarim trade in the Underdark, but posing as Zhentarim has its own risks, as such claims are bound to be questioned. A character who is actually a member of the Zhentarim can buy the adventurers a couple of days inside the city before the duergar slavers start taking their measure.",Zhentarim;澤恩特;贊塔會;扎哈塔姆;散提爾會;扎塔林;散提爾;贊特;散塔林組織;渣爾塔姆;散塔林
Zhents,散塔林會成員,project-proposed,matching-English-source-string-only,OotA,136,data/8/entries/13/entries/5/entries/1,2,"The tunnel leading away from Mantol-Derith winds steadily upward, and branches leading to other areas of the Underdark have been sealed off with {@spell wall of stone} spells, leaving a single navigable passage. This passage is clear of monsters, but the Zhents have installed trip wires and pressure plates at irregular intervals. These are triggering mechanisms for collapsing roofs, poison darts, and rolling spheres (see ""{@book Sample Traps|DMG|5|Sample Traps}"" in chapter 5 of the {@i Dungeon Master's Guide}). The passage ends at a dungeon complex under a ruined watchtower overlooking the Surbrin River, north of the Evermoors. The Zhentarim have guards stationed throughout the dungeon to keep surface dwellers from finding their way to Mantol-Derith via this route. If the characters find this secret door and use it to make their way back to the surface world, design and populate the Zhentarim dungeon as you see fit.",Zhents;散提爾人;扎恩特
