context,page,type,classification_confidence,english,zh_tw
data/9/entries/3/entries/5/entries/18/entries/1/items/2,153,NARRATIVE,0.8,A one-way secret door is set into the innermost wall.,一扇單向秘密門嵌入在最內側的牆壁中。
data/9/entries/3/entries/5/entries/18/entries/2/name,153,HEADING_LABEL,0.99,Golem Trap,魔像陷阱
data/9/entries/3/entries/5/entries/18/entries/2/entries/0,153,MIXED,0.85,The flesh golem was created by Duhlark Kolat. {@creature Manshoon|WDH} chose to leave it here and instructed his lieutenants not to disturb it. It moves to attack anyone other than Duhlark who approaches within 10 feet of it. A character disguised as Duhlark (using the statue in {@area K10|3f0} as a model) can fool the golem with a successful {@dc 10} Charisma (Deception) check.,這個血肉魔像是由杜拉克·克拉特創造的。{@creature Manshoon|WDH|曼松}選擇將其留在這裡，並指示他的副手不要打擾它。它會攻擊任何靠近它10尺範圍內、除杜拉克以外的其他人。一個偽裝成杜拉克的角色（使用{@area K10|3f0}中的雕像作為模型）可以透過一次成功的{@dc 10}魅力（欺瞞）檢定來欺騙這個魔像。
data/9/entries/3/entries/5/entries/18/entries/2/entries/1,153,MIXED,0.85,"The golem stands on a pressure plate. When it steps off the plate to attack someone out of its reach, the weight on the plate is lifted, causing poison gas to erupt from the holes in the walls. When the trap triggers, each creature in the hall must make a {@dc 12} Constitution saving throw, taking 10 ({@dice 3d6}) poison damage on a failed saving throw, or half as much damage on a successful one. The gas lingers for 1 minute unless dispersed with a {@spell gust of wind} spell or similar magic. While the gas persists, a creature in the hall must repeat the saving throw at the start of each of its turns. The golem is immune to the poison gas.",魔像站在一個壓力板上。當它離開壓力板去攻擊一個它夠不到的敵人時，壓力板上的重量被移除，導致牆壁上的孔洞噴出毒氣。當陷阱觸發時，大廳中的每個生物必須進行一次 {@dc 12} 體質豁免檢定，若失敗則受到 10（{@dice 3d6}）點毒素傷害，若成功則受到一半傷害。毒氣會持續 1 分鐘，除非被 {@spell gust of wind||造風術} 法術或類似的魔法驅散。當毒氣存在時，大廳中的生物在每回合開始時必須重複進行豁免檢定。魔像對毒氣免疫。
data/9/entries/3/entries/5/entries/18/entries/3/name,156,HEADING_LABEL,0.99,One-Way Secret Door,單向暗門
data/9/entries/3/entries/5/entries/18/entries/3/entries/0,156,MIXED,0.85,"A character who makes a successful {@dc 15} Wisdom (Perception) check notices the secret door that leads to {@area K19|406}. This door opens normally only from inside {@area K19|406}, and only a {@spell knock} spell or similar magic can force it open from this side.",一個角色如果成功透過了 {@dc 15} 的感知（感知）檢定，會注意到通往 {@area K19|406} 的密門。這扇門通常只能從 {@area K19|406} 內部正常開啟，只有 {@spell knock||敲擊術} 法術或類似的魔法才能從這一側強行開啟它。
data/9/entries/3/entries/5/entries/19/name,156,HEADING_LABEL,0.99,K18. Arcane Rune,K18. 奧術符文
data/9/entries/3/entries/5/entries/19/entries/0,156,NARRATIVE,0.8,This unlit hall is choked with dust and cobwebs. It contains the following features:,這個未點亮的走廊裡滿是灰塵和蜘蛛網。它包含以下特點：
data/9/entries/3/entries/5/entries/19/entries/1/items/0,156,NARRATIVE,0.8,An elaborate rune is inscribed on the back wall at the southernmost end of the hall. (The rune isn't visible from the doorway to {@area K17|400}.),在大廳最南端的後牆上刻有一個複雜的符文。（從通往{@area K17|400}的門道看不到這個符文。）
data/9/entries/3/entries/5/entries/19/entries/1/items/1,156,NARRATIVE,0.8,A secret door is set into the innermost wall.,一扇秘密門嵌入在最內側的牆壁中。
data/9/entries/3/entries/5/entries/19/entries/2/name,156,HEADING_LABEL,0.99,Arcane Rune,奧術符文
data/9/entries/3/entries/5/entries/19/entries/2/entries/0,156,MIXED,0.85,"A {@spell detect magic} spell or similar magic reveals a powerful aura of conjuration magic around the rune. A successful {@dc 15} Intelligence (Arcana) check confirms that this rune sustains the force field around Kolat Towers, and that the rune can be destroyed. It has AC 10, 22 hit points, and immunity to poison and psychic damage. The rune can't be dispelled normally, but each successful dispel magic cast on it ({@dc 19}) deals 16 ({@dice 3d10}) force damage to it.",一個{@spell detect magic||偵測魔法}法術或類似的魔法會揭示符文周圍強大的咒法魔法靈光。成功的{@dc 15}智力（奧秘）檢定確認此符文維持著克拉特雙塔周圍的力場，並且符文可以被破壞。它的AC為10，22點生命值，並且對毒素和心靈傷害免疫。符文無法被正常解除，但每次成功對其施放的{@dc 19}解除魔法會對它造成16點（{@dice 3d10}）力場傷害。
data/9/entries/3/entries/5/entries/19/entries/2/entries/1,156,NARRATIVE,0.8,"The first time damage is dealt to the rune, a {@creature red slaad} magically springs forth from it and attacks all creatures in the hallway.",當符文第一次受到傷害時，一個{@creature red slaad||史拉紅蟾}會透過魔法從其中跳出，並攻擊走廊裡的所有生物。
data/9/entries/3/entries/5/entries/19/entries/2/entries/2,156,NARRATIVE,0.8,"When the rune is destroyed, the force field around Kolat Towers disappears.",當符文被摧毀時，圍繞克拉特雙塔的力場消失了。
data/9/entries/3/entries/5/entries/19/entries/3/name,156,HEADING_LABEL,0.99,Secret Door,暗門
data/9/entries/3/entries/5/entries/19/entries/3/entries/0,156,RULE,0.9,A character who makes a successful {@dc 15} Wisdom (Perception) check notices the secret door that leads to {@area K19|406}.,一個成功透過 {@dc 15} 感知（感知）檢定的人物會注意到通往 {@area K19|406} 的密門。
data/9/entries/3/entries/5/entries/20/name,156,HEADING_LABEL,0.99,K19. Duhlark's Bedroom,K19. 杜拉克的臥室
data/9/entries/3/entries/5/entries/20/entries/0,156,NARRATIVE,0.8,This room is accessible through either of the secret doors that lead to areas K17 and K18. It contains the following features:,這個房間可以透過通往K17和K18區域的任意一扇秘密門進入。它包含以下特點：
data/9/entries/3/entries/5/entries/20/entries/1/items/0,156,NARRATIVE,0.8,"A {@creature flameskull} bobs in the middle of the room, which is choked with dust and cobwebs.",一個{@creature flameskull||燃焰之顱}在房間中央浮動，房間裡滿是灰塵和蜘蛛網。
data/9/entries/3/entries/5/entries/20/entries/1/items/1,156,NARRATIVE,0.8,An oval canopy bed veiled in cobwebs sits across from two narrow bookshelves.,一張橢圓形的天篷床被蜘蛛網覆蓋著，它位於兩個狹窄書架的對面。
data/9/entries/3/entries/5/entries/20/entries/1/items/2,156,NARRATIVE,0.8,The room smells like a tomb.,這個房間聞起來像墳墓。
data/9/entries/3/entries/5/entries/20/entries/2,156,NARRATIVE,0.8,"{@creature Manshoon|WDH} found Duhlark Kolat's skeletal remains in the bed and transformed his skull into a flameskull. He left the rest of the bones alone, hidden behind cobwebs. The flameskull attacks anyone other than {@creature Manshoon|WDH} who confronts it, shouting, ""Get out of my house!"" between casting spells and throwing off fire rays.","{@creature Manshoon|WDH|曼松}在床中發現了杜拉克·克拉特的骷髏遺骸，並將他的頭骨變成了一個燃焰之顱。他沒有動其餘的骨頭，將它們隱藏在蜘蛛網後面。燃焰之顱會攻擊任何面對它的人，除了{@creature Manshoon|WDH|曼松}，它在施法和發射火焰射線之間會大喊：""滾出我的房子！"""
data/9/entries/3/entries/5/entries/20/entries/3/name,156,HEADING_LABEL,0.99,Bookshelves,書架
data/9/entries/3/entries/5/entries/20/entries/3/entries/0,156,NARRATIVE,0.8,"{@creature Manshoon|WDH} removed any tomes of value from the bedroom, leaving noticeable gaps on the shelves between mundane books on a variety of esoteric subjects.",{@creature Manshoon|WDH|曼松}從臥室中移走了所有有價值的書籍，留下了書架上在各種深奧主題的普通書籍之間的明顯空隙。
data/9/entries/3/entries/5/entries/20/entries/3/entries/1,156,MIXED,0.85,"Among the volumes on one shelf is a false book titled {@i The Man from Damara}—a wooden block painted to resemble a book, which is wired to a secret compartment in the base of the shelf. A character can detect the shelf and discern how to open it with a successful {@dc 15} Wisdom (Perception) check. Tugging on the book causes the compartment to pop open, revealing Duhlark's {@item wand of binding} hidden inside.",在一排書架上有一本假書，名為{@i 來自達馬拉的男人}——一個塗成書本形狀的木塊，與書架底部的秘密隔間相連。角色可以透過一次成功的{@dc 15}感知（感知）檢定發現該書架並辨別如何開啟它。拉動這本書會使隔間彈開，露出藏在其中的杜拉克的{@item wand of binding||定身魔杖}。
data/9/entries/3/entries/5/entries/21/name,156,HEADING_LABEL,0.99,K20. Alcedor's Private Library,K20. 阿爾塞多的私人圖書館
data/9/entries/3/entries/5/entries/21/entries/0,156,NARRATIVE,0.8,This room has the following features:,這個房間有以下特點：
data/9/entries/3/entries/5/entries/21/entries/1/items/0,156,NARRATIVE,0.8,"A tall oak bookshelf contains a few scattered books (all mundane and worthless), but is mostly bare. Above the bookshelf hangs a beautifully crafted sign that reads ""Alcedor"" in Common.","一個高大的橡木書架上散落著幾本書籍（都是普通且無價值的），但大部分是空的。書架上方掛著一個精美製作的標牌，用通用語寫著""阿爾塞多""。"
data/9/entries/3/entries/5/entries/21/entries/1/items/1,156,NARRATIVE,0.8,A staircase descends 20 feet to {@area K10|3f0}.,一段樓梯向下延伸20尺至{@area K10|3f0}。
data/9/entries/3/entries/5/entries/22/name,156,HEADING_LABEL,0.99,K21. Duhlark's Private Library,K21. 杜拉克的私人圖書館
data/9/entries/3/entries/5/entries/22/entries/0,156,NARRATIVE,0.8,This room has the following features:,這個房間有以下特點：
data/9/entries/3/entries/5/entries/22/entries/1/items/0,156,NARRATIVE,0.8,"A tall oak bookshelf holds a few dozen books. Above the bookshelf hangs a beautifully crafted sign that reads ""Duhlark"" in Common.","一個高大的橡木書架上擺放著幾十本書籍。書架上方掛著一個精美製作的標牌，用通用語寫著""杜拉克""。"
data/9/entries/3/entries/5/entries/22/entries/1/items/1,156,NARRATIVE,0.8,A staircase ascends 20 feet to {@area K22|40b}.,一段樓梯向上延伸20尺至{@area K22|40b}。
data/9/entries/3/entries/5/entries/22/entries/2/name,156,HEADING_LABEL,0.99,Bookshelf,書架
data/9/entries/3/entries/5/entries/22/entries/2/entries/0,156,DM_INSTRUCTION,0.85,"The bookshelf holds thirty books in total. If any of them are disturbed, they fly off the shelves and form a swarm that attacks all creatures in the room. The {@creature swarm of books|wdh|book collection} has the statistics of a {@creature swarm of bats}, with these changes:",書架上總共有三十本書。如果任何一本書被擾動，它們會從書架上飛出，形成一個群體攻擊房間裡的所有生物。{@creature swarm of books|wdh|書籍收藏}的具體數值與{@creature swarm of bats||蝙蝠群}相同，有以下變化：
data/9/entries/3/entries/5/entries/22/entries/2/entries/1/items/0,156,NARRATIVE,0.8,The books lack the Echolocation and Keen Hearing traits.,這些書沒有回聲定位和敏銳聽力的特性。
data/9/entries/3/entries/5/entries/22/entries/2/entries/1/items/1,156,NARRATIVE,0.8,Replace the swarm's Bites attack option with a Slam attack option that deals the same amount of bludgeoning damage.,將群體的咬擊攻擊選項替換為撞擊攻擊選項，造成相同量的傷害。
data/9/entries/3/entries/5/entries/22/entries/2/entries/2,156,DM_INSTRUCTION,0.85,"If there are no creatures to attack on its turn, the book collection returns to the bookshelf. The books are otherwise nonmagical and cover a wide array of subjects.",如果在其回合沒有生物可以攻擊，書籍群會返回到書架上。這些書本身是非魔法的，並且涵蓋了廣泛的主題。
data/9/entries/3/entries/5/entries/23/name,156,HEADING_LABEL,0.99,K22. Teleportation Circle,K22. 傳送法陣
data/9/entries/3/entries/5/entries/23/entries/0,156,NARRATIVE,0.8,A staircase rising from {@area K21|409} leads to this highest chamber of the outer tower. It contains the following features:,從{@area K21|409}升起的樓梯通向這座外塔的最高房間。它包含以下特點：
data/9/entries/3/entries/5/entries/23/entries/1/items/0,156,NARRATIVE,0.8,"A {@creature spectator} floats in the middle of the room, and four {@creature flying snake||flying snakes} flutter above the rafters.",一個{@creature spectator||觀察者眼魔}在房間中央漂浮，四條{@creature flying snake||飛蛇}在椽子上方盤旋。
