english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Oceanic Soul,subclass-feature,Warlock,Fathomless,TCE,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/24/name,subclass-feature: Oceanic Soul,海淵魂靈,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Oketra's Blessing,subclass-feature,Cleric,Solidarity (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/74/name,subclass-feature: Oketra's Blessing,,,pending,,0.50,
One with the Blade,subclass-feature,Monk,Kensei,XGE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/52/name,subclass-feature: One with the Blade,人劍合一,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
One with the Word,subclass-feature,Wizard,Scribes,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/71/name,subclass-feature: One with the Word,書人合一,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Open Hand Technique,subclass-feature,Monk,Open Hand,PHB; XPHB,classic-or-other; one,2,data/class/class-monk.json,/subclassFeature/13/name,subclass-feature: Open Hand Technique,散打技巧,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Opportunist,subclass-feature,Monk,Shadow,PHB,classic-or-other,1,data/class/class-monk.json,/subclassFeature/21/name,subclass-feature: Opportunist,趁人之危,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Order Domain,subclass-feature,Cleric,Order,TCE,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/101/name,subclass-feature: Order Domain,秩序領域,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Order of Scribes,subclass-feature,Wizard,Scribes,TCE,classic-or-other,2,data/class/class-wizard.json,/subclassFeature/66/name,subclass-feature: Order of Scribes,書士會,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Order of the Avatar,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/0/name,subclass-feature: Order of the Avatar,,,pending,,0.50,
Order of the Awakened,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/6/name,subclass-feature: Order of the Awakened,,,pending,,0.50,
Order of the Immortal,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/12/name,subclass-feature: Order of the Immortal,,,pending,,0.50,
Order of the Nomad,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/18/name,subclass-feature: Order of the Nomad,,,pending,,0.50,
Order of the Soul Knife,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/24/name,subclass-feature: Order of the Soul Knife,,,pending,,0.50,
Order of the Wu Jen,subclass-feature,Mystic,Wu Jen,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/30/name,subclass-feature: Order of the Wu Jen,,,pending,,0.50,
Order's Wrath,subclass-feature,Cleric,Order,TCE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/108/name,subclass-feature: Order's Wrath,秩序之怒,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Otherworldly Glamour,subclass-feature,Ranger,Fey Wanderer,TCE; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/subclassFeature/31/name,subclass-feature: Otherworldly Glamour,妖冶嫺都,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Otherworldly Wings,subclass-feature,Sorcerer,Divine Soul,XGE,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/41/name,subclass-feature: Otherworldly Wings,超凡之翼,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Overchannel,subclass-feature,Wizard,Evocation; Evoker,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/subclassFeature/40/name,subclass-feature: Overchannel,重載導魔,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Panache,subclass-feature,Rogue,Swashbuckler,XGE,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/56/name,subclass-feature: Panache,瀟灑氣質,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Ancestral Guardian,subclass-feature,Barbarian,Ancestral Guardian,XGE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/49/name,subclass-feature: Path of the Ancestral Guardian,先祖守衛道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Battlerager,subclass-feature,Barbarian,Battlerager,SCAG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/32/name,subclass-feature: Path of the Battlerager,戰狂道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Beast,subclass-feature,Barbarian,Beast,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/38/name,subclass-feature: Path of the Beast,野獸道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Berserker,subclass-feature,Barbarian,Berserker,PHB; XPHB,classic-or-other; one,2,data/class/class-barbarian.json,/subclassFeature/6/name,subclass-feature: Path of the Berserker,狂戰士道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Giant,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/2/name,subclass-feature: Path of the Giant,,,pending,,0.50,
Path of the Kensei,subclass-feature,Monk,Kensei,XGE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/51/name,subclass-feature: Path of the Kensei,劍聖之途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Storm Herald,subclass-feature,Barbarian,Storm Herald,XGE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/55/name,subclass-feature: Path of the Storm Herald,風暴先驅道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Totem Warrior,subclass-feature,Barbarian,Totem Warrior,PHB,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/14/name,subclass-feature: Path of the Totem Warrior,圖騰勇士道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of the Wild Heart,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/79/name,subclass-feature: Path of the Wild Heart,,,pending,,0.50,
Path of the World Tree,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/85/name,subclass-feature: Path of the World Tree,,,pending,,0.50,
Path of the Zealot,subclass-feature,Barbarian,Zealot,XGE; XPHB,classic-or-other; one,2,data/class/class-barbarian.json,/subclassFeature/68/name,subclass-feature: Path of the Zealot,狂熱者道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path of Wild Magic,subclass-feature,Barbarian,Wild Magic,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/43/name,subclass-feature: Path of Wild Magic,狂野魔法道途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Path to the Grave,subclass-feature,Cleric,Grave,RHW,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/176/name,subclass-feature: Path to the Grave,,,pending,,0.50,
Peace Domain,subclass-feature,Cleric,Peace,TCE,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/109/name,subclass-feature: Peace Domain,和平領域,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Peerless Athlete,subclass-feature,Paladin,Glory,TCE; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/subclassFeature/49/name,subclass-feature: Peerless Athlete,絕倫健將,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Peerless Skill,subclass-feature,Bard,Lore,PHB; XPHB,classic-or-other; one,2,data/class/class-bard.json,/subclassFeature/4/name,subclass-feature: Peerless Skill,絕代技能,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Perfected Armor,subclass-feature,Artificer,Armorer,EFA; TCE,classic-or-other,2,data/class/class-artificer.json,/subclassFeature/17/name,subclass-feature: Perfected Armor,完美裝甲,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Perfected Bond,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/5/name,subclass-feature: Perfected Bond,,,pending,,0.50,
Performance of Creation,subclass-feature,Bard,Creation,TCE,classic-or-other,1,data/class/class-bard.json,/subclassFeature/12/name,subclass-feature: Performance of Creation,造物表演,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Phantasmal Creatures,subclass-feature,Wizard,Illusionist,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/118/name,subclass-feature: Phantasmal Creatures,,,pending,,0.50,
Phantom,subclass-feature,Rogue,Phantom,RHW; TCE,classic-or-other,2,data/class/class-rogue.json,/subclassFeature/18/name,subclass-feature: Phantom,鬼魅,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Phantom Knife,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/29/name,subclass-feature: Phantom Knife,,,pending,,0.50,
Physician's Touch,subclass-feature,Monk,Mercy,TCE; XPHB,classic-or-other; one,2,data/class/class-monk.json,/subclassFeature/37/name,subclass-feature: Physician's Touch,生死之觸,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Planar Warrior,subclass-feature,Ranger,Horizon Walker,XGE,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/51/name,subclass-feature: Planar Warrior,位面戰士,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Portent,subclass-feature,Wizard,Divination; Diviner,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/subclassFeature/25/name,subclass-feature: Portent,預兆,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Potent Cantrip,subclass-feature,Wizard,Evocation; Evoker,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/subclassFeature/38/name,subclass-feature: Potent Cantrip,強力戲法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Potent Spellcasting,subclass-feature,Cleric,Ambition (PSA); Arcana; Grave; Knowledge; Light; Peace,PHB; PSA; SCAG; TCE; XGE,classic-or-other,6,data/class/class-cleric.json,/subclassFeature/13/name,subclass-feature: Potent Spellcasting,強力施法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Power of Shadow,subclass-feature,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/68/name,subclass-feature: Power of Shadow,,,pending,,0.50,
Power of the Wilds,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/84/name,subclass-feature: Power of the Wilds,,,pending,,0.50,
Power Surge,subclass-feature,Wizard,War,XGE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/75/name,subclass-feature: Power Surge,力量涌動,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Powered Steps,subclass-feature,Artificer,Armorer,TCE,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/60/name,subclass-feature: Powered Steps,,,pending,,0.50,
Preserve Life,subclass-feature,Cleric,Life,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/194/name,subclass-feature: Preserve Life,,,pending,,0.50,
Priest of Zeal,subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/88/name,subclass-feature: Priest of Zeal,,,pending,,0.50,
Primal Companion,subclass-feature,Ranger,Beast Master,TCE; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/subclassFeature/7/name,subclass-feature: Primal Companion,原初動物夥伴,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Primal Lore,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/48/name,subclass-feature: Primal Lore,,,pending,,0.50,
Primal Strike,subclass-feature,Druid,Moon,PHB,classic-or-other,1,data/class/class-druid.json,/subclassFeature/10/name,subclass-feature: Primal Strike,原初打擊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Projected Ward,subclass-feature,Wizard,Abjuration; Abjurer,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/subclassFeature/14/name,subclass-feature: Projected Ward,投射防護,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Protective Bond,subclass-feature,Cleric,Peace,TCE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/113/name,subclass-feature: Protective Bond,保護聯結,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Protective Field,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/41/name,subclass-feature: Protective Field,庇護力場,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Protective Spirit,subclass-feature,Paladin,Redemption,XGE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/78/name,subclass-feature: Protective Spirit,守護之魂,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psi Warrior,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/42/name,subclass-feature: Psi Warrior,靈能武士,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psi-Bolstered Knack,subclass-feature,Rogue,Soulknife,TCE; XPHB,classic-or-other; one,2,data/class/class-rogue.json,/subclassFeature/24/name,subclass-feature: Psi-Bolstered Knack,靈能訣竅,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psi-Powered Leap,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/46/name,subclass-feature: Psi-Powered Leap,,,pending,,0.50,
Psionic Investigation,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/9/name,subclass-feature: Psionic Investigation,,,pending,,0.50,
Psionic Power,subclass-feature,Fighter; Rogue,Psi Warrior; Soulknife,TCE; XPHB,classic-or-other; one,4,data/class/class-fighter.json,/subclassFeature/45/name,subclass-feature: Psionic Power,靈能力量,靈能天賦,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Psionic Resilience,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/15/name,subclass-feature: Psionic Resilience,,,pending,,0.50,
Psionic Sorcery,subclass-feature,Sorcerer,Aberrant; Aberrant Mind,TCE; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/subclassFeature/27/name,subclass-feature: Psionic Sorcery,靈能術法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psionic Spells,subclass-feature,Sorcerer,Aberrant; Aberrant Mind,TCE; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/subclassFeature/25/name,subclass-feature: Psionic Spells,靈能法術,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psionic Strike,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/43/name,subclass-feature: Psionic Strike,靈能擊打,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psionic Surge,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/10/name,subclass-feature: Psionic Surge,,,pending,,0.50,
Psychic Blades,subclass-feature,Bard; Rogue,Soulknife; Whispers,TCE; XGE; XPHB,classic-or-other; one,3,data/class/class-bard.json,/subclassFeature/42/name,subclass-feature: Psychic Blades,念刃,精神之刃,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Psychic Defenses,subclass-feature,Sorcerer,Aberrant; Aberrant Mind,TCE; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/subclassFeature/28/name,subclass-feature: Psychic Defenses,心靈防禦,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psychic Spells,subclass-feature,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/87/name,subclass-feature: Psychic Spells,,,pending,,0.50,
Psychic Teleportation,subclass-feature,Rogue,Soulknife,TCE; XPHB,classic-or-other; one,2,data/class/class-rogue.json,/subclassFeature/30/name,subclass-feature: Psychic Teleportation,心靈傳送,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psychic Veil,subclass-feature,Rogue,Soulknife,TCE; XPHB,classic-or-other; one,2,data/class/class-rogue.json,/subclassFeature/32/name,subclass-feature: Psychic Veil,靈能面紗,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Psychic Whispers,subclass-feature,Rogue,Soulknife,TCE; XPHB,classic-or-other; one,2,data/class/class-rogue.json,/subclassFeature/25/name,subclass-feature: Psychic Whispers,心靈低語,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
